,_id,tappa_intermedia,tappa_intermedia_lat,tappa_intermedia_lng
208,1726,Si passa sotto il ponte della ferrovia adriatica (3 m slm),42.7361305877618,13.9734721183777
209,1726,Passaggio sotto il ponte della SS16 adriatica (2 m slm),42.7353662047665,13.9731502532959
210,1726,Nuovamnete all'esterno dell'area fluviale (2 m slm),42.7340265417394,13.9724206924438
211,1726,Si lasica lo sterrato che costeggia l'argine (11 m slm),42.7235919404992,13.9578938484192
212,1726,"Inizia la zona industriale di Giulianova. Da qui al mare è sterrata, e da qui verso monte è asfaltata. (17 m slm)",42.7240333187017,13.9564347267151
213,1726,Sottopasso carrabile sotto la ferrovia Giulianova-Teramo (23 m slm),42.7246638535436,13.9514350891113
214,1726,"Rotatoria, si lascia la zona industriale (24 m slm)",42.7258618520876,13.9505553245544
215,1726,Zona residenziale di Colleranesco (24 m slm),42.724916065686,13.9483880996704
216,1726,"Laghetto con ristorante, siamo a contrada Molinetto, comune di Mosciano (41 m slm)",42.7091350689452,13.9206004142761
217,1549,Scerne di Pineto (0 m slm),42.6501457269261,14.040584850236
218,1549,Piazza di Montorio al Vomano (260 m slm),42.5825873610798,13.6325827959667
219,1548,Innesto con pista ciclabile (0 m slm),42.7393245236241,13.9775532779615
220,1548,Intersezione con strada statale (42 m slm),42.705314211234,13.913947522331
221,3800,Partenza (697 m slm),42.08202,13.357771
222,3800,Arrivo (697 m slm),42.082092,13.357759
223,1931,Inizio (730 m slm),42.0892738853234,13.3684194087982
224,1931,Fine (732 m slm),42.0931989724813,13.364964723587
225,3799,Partenza (1478 m slm),42.056325,13.195175
226,3799,Arrivo (1480 m slm),42.056435,13.194945
227,2396,Martinsicuro (5 m slm),42.8842033430333,13.9028441905975
228,2396,Contrada san martino (153 m slm),42.8776112523126,13.8920938968658
229,2396,Colonnella (303 m slm),42.8723315686293,13.8669776916504
230,1039,Innesto dela ciclabile sulla rotonda del lungomare (0 m slm),42.8585700322343,13.9270162582397
231,1039,Innesto dela ciclabile sulla rotonda del lungomare (0 m slm),42.8502959065609,13.928689956665
232,1051,"Punta del molo, splendido panorama sulle coste abruzzese e marchigiana e sui monti (0 m slm)",42.8934161524486,13.9204072952271
233,1051,"Fine del molo, con fondo in cemento e riservato a pedoni e bici, soprelevato rispetto alla strada. Da qui inizia il percorso lungo l'argine del Tronto, in terra battuta. (0 m slm)",42.8938563205009,13.916974067688
234,1051,Splendida zona per birdwatching sul fiume. (0 m slm),42.8944851265545,13.9127683639526
235,1051,"Fine del percorso sul ponte ferroviario. voltando a sud, da una rampa, si prendono le strade di Martinsicuro per raggiungere la SS16 da cui superare il Tronto e raggiungere la Riviera delle Palme da Porto D'Ascoli. (1 m slm)",42.8935419150698,13.9007091522217
236,1040,Foce del Tronto (0 m slm),42.8929602607968,13.9189267158508
237,1040,Fine tratto più ampio a nord e inizio tratto più stretto. (0 m slm),42.8867975326429,13.9200854301453
238,1040,Fine tratto più stretto e inizio percorsomisto pedoni-bici. (3 m slm),42.8806813595287,13.9209866523743
239,1040,Fine tratto ciclopedonale inizio successiva ciclabile dedicata. (1 m slm),42.8585543030091,13.9268445968628
240,5483,Partenza dal campeggio di Marsia (1479 m slm),42.056538813477,13.195528262024
241,5483,Svolta nella piana verso la valletta (1340 m slm),42.034956700439,13.2021686962889
242,249,Parco di Villa Sabucchi (6 m slm),42.4772880526674,14.2010736465454
243,249,Riserva Naturale Pineta di S. Filomena (4 m slm),42.4905488357467,14.1854095458984
244,249,Via Mariannina Marinelli (2 m slm),42.5071683172163,14.164799451828
245,2496,Partenza da Via Francesco Crispi. (210 m slm),42.7500060470012,13.8894867897034
246,2496,Contrada Sant'Arcangelo. (203 m slm),42.752621628928,13.8907259702682
247,2496,Discesa molto ripida su gettata di cemento. Termina con una curva ad angolo retto che può presentare terriccio e brecciolino. Evitare velocità elevate. (183 m slm),42.7535748707994,13.891589641571
248,2496,Si esce sulla strada asfaltata poche decine di metri sotto al bivio Toscani. (209 m slm),42.7591443463052,13.9034342765808
249,2496,Discesa per la contrada Colle Santa Maria su strada di breccia e terra. Molto ripida e con canalino longitudinale scavato dalla pioggia da evitare. (178 m slm),42.7604204498352,13.9064061641693
250,2496,"Fonte Galliano. Immerso in questo stagno, secondo i racconti dei contadini locali, vi è un'antica fonte romana. (155 m slm)",42.762263664091,13.90869140625
251,2496,"Chiesetta di Sant'Anna, patrona di Montone. (166 m slm)",42.7632403878788,13.9109551906586
252,2496,Sulla sinistra bel panorama su Montone visto dal basso. (160 m slm),42.7640162421719,13.918964266777
253,2496,Si esce sulla strada asfaltata. (127 m slm),42.7628938102328,13.9321446418762
254,2496,Si attraversa il cavalcavia autostradale e subito a sinistra si riscende per carrarecce. (124 m slm),42.7626732598122,13.9336359500885
255,2496,Primo tratto molto ripido. (124 m slm),42.7629095638042,13.933721780777
256,2496,Si esce sulla Strada Provinciale 262 a poche centinaia di metri da Giulianova Alta. (110 m slm),42.7586717086986,13.947765827179
257,2495,Innesto (43 m slm),42.7051694823896,13.9134013652802
258,2495,"Passaggio sul greto del fiume, sotto il ponte (43 m slm)",42.7049822341936,13.9132645726204
259,2495,Ponticello su canale (44 m slm),42.7051753953641,13.9115560054779
260,2495,Innesto su strada (72 m slm),42.7003836360476,13.8750028610229
261,2942,Piazza villarea (49 m slm),42.3436375123745,14.1112089157104
262,2942,Biblio c.da felicita (57 m slm),42.3450014367831,14.0985488891602
263,2942,Area ricreativa (48 m slm),42.3494736324831,14.0990209579468
264,2942,Sterrato torrente nora con guado (49 m slm),42.3472217155511,14.1064882278442
265,2942,Campo sportivo San Martino (41 m slm),42.3491564659652,14.1121959686279
266,2942,Inizio c.da palozzo (44 m slm),42.3485697036883,14.1141486167908
267,2942,Borgo contrada palozzo (38 m slm),42.3497749391927,14.118504524231
268,2942,Zona 2° guado (34 m slm),42.3515351758408,14.1180753707886
269,2942,Confluenza nora\pescara (35 m slm),42.3527244970214,14.1212296485901
270,2942,Vista fiume pescara (35 m slm),42.3486172792121,14.1228818893433
271,2942,Cameretta gas snam (39 m slm),42.3487282886276,14.1202855110168
272,2942,Sottopasso A25 (38 m slm),42.3430665584876,14.1174960136414
273,2942,Fine (47 m slm),42.3436533721307,14.1115951538086
274,1857,Inizio percorso stradale (2 m slm),42.3855884265777,14.3568134307861
275,1857,Inizio doce salita (1 m slm),42.3787729129401,14.3698811531067
276,1857,Punto panoramico (4 m slm),42.3786302547502,14.3714046478271
277,1857,Da qui si può prendere il sentiero sterrato più panoramico per Torre Mucchia (4 m slm),42.3783449373981,14.3720269203186
278,1857,Ricongiungimento con lo sterrato per Torre Mucchia (60 m slm),42.3754282856628,14.3764042854309
279,1857,Inizio discesa (52 m slm),42.3625395017955,14.3942999839783
280,1857,"Ingresso al Castello Aragonese, bellissimo, aperto al pubblico e panoramico (40 m slm)",42.3584963494869,14.4062948226929
281,1857,"La %22passeggiata orientale%22, belvedere mozzafiato sul porto (40 m slm)",42.3581158041097,14.4065737724304
282,1863,Punto panoramico. Si lascia la strada asfaltata per imboccare il sentiero. (6 m slm),42.378348900148,14.3721985816956
283,1863,Bivio: avanti ci si ricongiunge alla strada che va ai Ripari di Giobbe fino a Ortona. Voltando a sinistra si imbocca una strada che porta a Torre Mucchia e a uno splendido scorcio panoramico. (60 m slm),42.3755550994247,14.3762809038162
284,1863,La strada termina sullo strapiombo che guarda il mare dall'alto. (50 m slm),42.3774176470506,14.3782818317413
285,1909,"Centro di educazione ambientale Oasi la Valle, dotato di un ampio parcheggio con la possibilità di noleggiare biciclette , visitare la struttura con un museo di civiltà contadina e inoltre uno zoo di animale da fattoria, è possibile fare un percorso didattico alla scoperta della fauna della zona umida in un percorso privo di barriere architettoniche, la struttura ed il percorso sono adatti a persone con disabilità (24 m slm)",42.8671890448937,13.7860822677612
286,1909,Casa di guardia ex Consorzio Bonifica Tronto (23 m slm),42.8738254936769,13.8050937652588
287,1909,Percorso vita (23 m slm),42.8651444974722,13.7895584106445
288,1909,Parcheggio (28 m slm),42.8600171038085,13.7756538391113
289,1909,Passerella sul Torrente Fiobbo (16 m slm),42.8733222808578,13.8105010986328
290,1909,"Monastero di San Benedetto conserva elementi architettonici che datano la sua fondazione allAltomedioevo (VIII-IX secolo).La tradizione e i documenti vogliono questo antichissimo monumento opera dei cenobiti di Monte.Internamente la Chiesa (secc. XIV-XVII) si presenta a navata unica, loriginaria cripta sottostante si presenta bassa, rustica e realizzata con materiale di epoca romana; la pianta è a croce greca e nel lato centrale, di fronte allingresso, è posto un rozzo altare. (11 m slm)",42.8782913276455,13.8173246383667
291,1909,Fine percorso per poi tornare indietro (4 m slm),42.8929130993991,13.8782000541687
292,1045,Punti di partenza lato Tordino (262 m slm),42.6478175671311,13.6807572841644
293,1045,Incrocio con la discesa di San Giuseppe (234 m slm),42.6546038021775,13.7036418914795
294,1045,Ponte di legno sul Vezzola (238 m slm),42.6578940679959,13.7128365039826
295,1045,Punti di partenza lato Vezzola (315 m slm),42.6667540473741,13.6873769760132
296,430,Inizio pista ciclabile (0 m slm),42.4596237436739,14.2128324508667
297,430,Pompieri (0 m slm),42.4534178930516,14.2198276519775
298,430,Rotonda (0 m slm),42.4519296639845,14.2272090911865
299,2506,Terminata la ciclabile di Pescara sud si torna su strada (1 m slm),42.4448284245878,14.252867102623
300,2506,Da qui si puàò lasciare la carreggiata e proseguire sulla ciclabile ricavata sul marciapiede lato mare (0 m slm),42.4312887146872,14.2730265855789
301,435,Inizio (6 m slm),42.4696119716726,14.2057514190674
302,435,Fine (7 m slm),42.4675384769673,14.2080903053284
303,431,Inizio (8 m slm),42.4664304745408,14.2132616043091
304,431,Incrocio con Corso Umberto (8 m slm),42.471875326414,14.2068672180176
305,431,Fine (9 m slm),42.4747558413505,14.2033052444458
306,1759,"Estremo sud della ciclabile di Pescara, al confine con Francavilla (1 m slm)",42.4446700823161,14.2533123493195
